,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total_Usage_Time,Entertainment_Index,Spend_Ratio,Age_Group,Usage per App,Data Usage per Hour,Call Duration per Day (hrs)
9485,51,Female,Delhi,Apple,iOS,9.8,32.9,127.5,107,5.3,2771,1.5,4.3,549,Entertainment,20.900000000000002,3.6999999999999997,5.038181818181818,Middle Aged,0.09158878504672897,0.1119047619047619,2.125
9486,18,Male,Delhi,Xiaomi,iOS,3.8,3.7,63.6,86,3.2,7937,1.3,1.9,1809,Entertainment,10.200000000000001,2.1333333333333333,4.385082872928177,Teen,0.044186046511627906,0.0324561403508772,1.06
9487,21,Female,Lucknow,Xiaomi,Android,9.3,20.1,191.8,165,1.2,3752,6.2,0.1,644,Education,16.8,2.5,5.8170542635658915,Young Adult,0.056363636363636366,0.07204301075268818,3.1966666666666668
9488,40,Male,Chennai,Samsung,iOS,7.2,39.3,10.8,77,1.0,866,1.5,4.7,1979,Social Media,14.399999999999999,2.4,0.43737373737373736,Adult,0.09350649350649351,0.18194444444444444,0.18000000000000002
9489,20,Male,Pune,Realme,Android,8.8,13.9,296.7,67,2.2,3102,3.6,1.3,1044,Work,15.9,2.3666666666666667,2.968421052631579,Young Adult,0.13134328358208958,0.05265151515151515,4.944999999999999
9490,17,Female,Chennai,Oppo,iOS,6.2,37.8,65.4,155,4.4,6289,5.8,1.8,1742,Entertainment,18.200000000000003,4.0,3.6081468732071142,Teen,0.04,0.2032258064516129,1.09
9491,18,Other,Mumbai,Vivo,Android,9.5,16.3,94.1,120,1.2,3706,2.7,4.9,1440,Work,18.299999999999997,2.9333333333333336,2.571825121443442,Teen,0.07916666666666666,0.05719298245614035,1.5683333333333331
9492,48,Other,Delhi,Nokia,Android,9.1,49.5,135.1,43,2.8,3379,2.5,4.2,467,Work,18.599999999999998,3.1666666666666665,7.22008547008547,Middle Aged,0.2116279069767442,0.1813186813186813,2.2516666666666665
9493,53,Other,Pune,Nokia,Android,5.5,38.2,243.6,71,5.7,2938,1.7,0.2,1684,Social Media,13.099999999999998,2.533333333333333,1.743620178041543,Middle Aged,0.07746478873239436,0.23151515151515153,4.06
9494,15,Male,Delhi,Nokia,Android,8.0,2.9,294.2,149,4.1,3934,3.8,2.1,743,Education,18.0,3.3333333333333335,5.287634408602151,Teen,0.053691275167785234,0.012083333333333333,4.903333333333333
9495,52,Male,Bangalore,OnePlus,Android,5.6,28.1,200.9,75,0.8,6530,4.1,0.5,726,Work,11.0,1.7999999999999998,8.982118294360385,Middle Aged,0.07466666666666666,0.16726190476190478,3.3483333333333336
9496,41,Male,Pune,Oppo,Android,5.8,27.7,22.7,76,1.0,3270,2.0,3.5,1191,Entertainment,12.3,2.1666666666666665,2.7432885906040267,Adult,0.07631578947368421,0.15919540229885057,0.3783333333333333
9497,32,Female,Jaipur,Nokia,Android,3.2,27.2,260.9,196,3.3,6200,2.6,3.1,557,Entertainment,12.2,3.0,11.11111111111111,Adult,0.0163265306122449,0.2833333333333333,4.348333333333333
9498,29,Female,Kolkata,Xiaomi,iOS,1.3,13.0,295.8,172,2.6,5952,6.3,1.3,1160,Gaming,11.5,3.4,5.126614987080103,Young Adult,0.007558139534883721,0.3333333333333333,4.930000000000001
9499,31,Female,Hyderabad,Oppo,Android,5.4,45.7,254.9,38,2.2,5961,7.2,0.2,923,Gaming,15.0,3.2000000000000006,6.451298701298701,Adult,0.14210526315789473,0.2820987654320988,4.248333333333333
9500,32,Female,Delhi,OnePlus,iOS,5.7,49.2,38.5,73,5.4,2074,3.4,0.0,1369,Work,14.500000000000002,2.9333333333333336,1.513868613138686,Adult,0.07808219178082192,0.28771929824561404,0.6416666666666667
9501,45,Female,Lucknow,Realme,iOS,11.5,32.6,236.5,21,3.6,6266,0.8,2.0,1546,Education,17.9,2.1333333333333333,4.050420168067227,Adult,0.5476190476190477,0.09449275362318842,3.941666666666667
9502,60,Female,Pune,Google Pixel,iOS,9.5,26.6,99.9,153,3.2,6142,7.0,1.6,270,Education,21.3,3.9333333333333336,22.66420664206642,Middle Aged,0.06209150326797386,0.09333333333333334,1.665
9503,55,Other,Delhi,Apple,Android,4.0,11.5,14.3,152,5.5,5809,2.9,2.2,523,Work,14.600000000000001,3.533333333333333,11.085877862595419,Middle Aged,0.02631578947368421,0.09583333333333334,0.23833333333333334
9504,42,Female,Mumbai,Realme,iOS,5.3,26.2,272.0,194,2.1,9105,0.7,4.4,103,Education,12.5,2.4000000000000004,87.54807692307692,Adult,0.02731958762886598,0.16477987421383647,4.533333333333333
9505,57,Other,Bangalore,Google Pixel,iOS,9.2,32.6,10.0,78,2.3,7924,5.3,2.4,1185,Gaming,19.2,3.3333333333333335,6.681281618887015,Middle Aged,0.11794871794871795,0.11811594202898551,0.16666666666666666
9506,55,Female,Hyderabad,Motorola,iOS,1.1,2.7,182.0,104,1.8,1509,2.6,2.2,669,Education,7.7,2.2,2.2522388059701495,Middle Aged,0.010576923076923078,0.08181818181818182,3.033333333333333
9507,55,Male,Pune,Google Pixel,iOS,10.0,27.9,115.0,70,0.6,4878,2.8,3.0,1802,Work,16.4,2.1333333333333333,2.7054908485856903,Middle Aged,0.14285714285714285,0.093,1.9166666666666667
9508,45,Other,Bangalore,Xiaomi,iOS,1.9,29.2,164.1,159,4.3,3873,6.8,4.5,116,Gaming,17.5,5.2,33.1025641025641,Adult,0.011949685534591194,0.512280701754386,2.735
9509,47,Other,Ahmedabad,Nokia,Android,5.8,19.0,106.9,66,1.3,3964,5.9,4.6,1690,Education,17.6,3.9333333333333336,2.344175044352454,Middle Aged,0.08787878787878788,0.10919540229885058,1.7816666666666667
9510,60,Male,Bangalore,Oppo,Android,2.0,49.9,103.1,149,1.2,7176,2.0,1.4,118,Work,6.6,1.5333333333333332,60.30252100840336,Middle Aged,0.013422818791946308,0.8316666666666667,1.7183333333333333
9511,38,Female,Chennai,Realme,iOS,6.0,8.0,262.7,84,5.6,9759,2.9,3.7,1157,Social Media,18.2,4.066666666666666,8.427461139896373,Adult,0.07142857142857142,0.044444444444444446,4.378333333333333
9512,24,Female,Mumbai,Xiaomi,iOS,10.6,7.3,100.9,90,2.6,5199,1.1,3.5,177,Work,17.799999999999997,2.4,29.207865168539325,Young Adult,0.11777777777777777,0.022955974842767294,1.6816666666666669
9513,29,Other,Hyderabad,Realme,iOS,11.1,34.9,5.3,194,3.6,7955,5.8,0.5,1054,Social Media,21.0,3.3000000000000003,7.540284360189573,Young Adult,0.05721649484536082,0.1048048048048048,0.08833333333333333
9514,37,Male,Mumbai,Realme,Android,3.9,8.7,296.5,111,3.2,4878,2.5,0.9,1011,Work,10.5,2.1999999999999997,4.820158102766799,Adult,0.03513513513513514,0.07435897435897436,4.941666666666666
9515,53,Female,Mumbai,Motorola,iOS,4.6,22.0,251.5,194,5.0,2338,4.7,0.3,959,Work,14.600000000000001,3.3333333333333335,2.435416666666667,Middle Aged,0.023711340206185566,0.15942028985507245,4.191666666666666
9516,33,Other,Ahmedabad,Xiaomi,iOS,6.7,13.6,116.2,70,0.9,3068,4.4,1.9,585,Entertainment,13.9,2.4000000000000004,5.235494880546075,Adult,0.09571428571428571,0.06766169154228856,1.9366666666666668
9517,28,Male,Hyderabad,Vivo,iOS,10.7,36.6,244.7,120,2.6,1436,1.4,4.3,558,Social Media,19.0,2.766666666666666,2.5688729874776386,Young Adult,0.08916666666666666,0.11401869158878505,4.078333333333333
9518,28,Female,Hyderabad,Google Pixel,iOS,8.2,2.4,54.3,124,2.4,2914,5.5,4.6,949,Entertainment,20.700000000000003,4.166666666666667,3.0673684210526315,Young Adult,0.0661290322580645,0.00975609756097561,0.9049999999999999
9519,49,Male,Chennai,Realme,Android,9.3,25.9,40.4,84,5.0,877,7.7,1.2,1482,Work,23.2,4.633333333333334,0.5913688469318948,Middle Aged,0.11071428571428572,0.09283154121863799,0.6733333333333333
9520,41,Female,Bangalore,Realme,Android,10.2,6.6,273.4,41,5.6,3295,3.2,4.4,195,Work,23.4,4.3999999999999995,16.81122448979592,Adult,0.24878048780487802,0.021568627450980392,4.556666666666667
9521,59,Other,Kolkata,Apple,iOS,6.1,21.7,121.4,18,1.0,2629,0.9,4.3,358,Social Media,12.3,2.066666666666667,7.323119777158774,Middle Aged,0.33888888888888885,0.1185792349726776,2.0233333333333334
9522,39,Male,Chennai,Nokia,iOS,11.4,14.7,148.4,169,2.3,2902,7.0,3.8,897,Entertainment,24.5,4.366666666666667,3.2316258351893095,Adult,0.06745562130177515,0.04298245614035087,2.4733333333333336
9523,17,Male,Mumbai,Motorola,Android,3.4,38.3,288.5,147,1.7,9814,0.8,1.0,538,Social Media,6.8999999999999995,1.1666666666666667,18.207792207792206,Teen,0.02312925170068027,0.37549019607843137,4.808333333333334
9524,51,Female,Chennai,Samsung,iOS,3.7,27.4,157.3,115,0.8,5431,4.4,1.1,1200,Work,10.0,2.1,4.5220649458784345,Middle Aged,0.03217391304347826,0.24684684684684682,2.621666666666667
9525,56,Male,Ahmedabad,Nokia,iOS,4.1,37.6,33.5,39,3.9,8480,7.1,4.6,1497,Social Media,19.7,5.2,5.660881174899867,Middle Aged,0.10512820512820512,0.30569105691056914,0.5583333333333333
9526,30,Female,Jaipur,Google Pixel,iOS,1.4,6.3,120.1,192,0.9,3326,5.8,4.4,1346,Education,12.5,3.6999999999999997,2.469190794357832,Young Adult,0.007291666666666666,0.15,2.0016666666666665
9527,30,Female,Hyderabad,Oppo,iOS,6.3,17.2,87.9,155,1.3,2313,2.2,4.5,1458,Social Media,14.3,2.6666666666666665,1.5853324194653873,Young Adult,0.04064516129032258,0.091005291005291,1.465
9528,57,Male,Pune,Apple,Android,7.7,43.1,253.0,127,5.1,8483,7.6,0.5,217,Work,20.9,4.3999999999999995,38.91284403669725,Middle Aged,0.06062992125984252,0.1865800865800866,4.216666666666667
9529,45,Male,Ahmedabad,Vivo,iOS,10.5,20.4,129.2,91,0.9,5355,3.6,1.1,1554,Entertainment,16.1,1.866666666666667,3.4437299035369775,Adult,0.11538461538461539,0.06476190476190476,2.1533333333333333
9530,20,Female,Kolkata,Samsung,Android,6.8,44.4,107.0,46,3.7,1400,0.9,0.3,141,Work,11.700000000000001,1.6333333333333335,9.859154929577464,Young Adult,0.14782608695652175,0.21764705882352942,1.7833333333333334
9531,52,Female,Bangalore,Nokia,Android,9.7,18.8,62.5,29,1.7,7118,2.1,1.9,1853,Gaming,15.399999999999999,1.9000000000000001,3.8392664509169365,Middle Aged,0.33448275862068966,0.06460481099656358,1.0416666666666667
9532,38,Other,Mumbai,Google Pixel,iOS,8.1,10.4,160.1,96,3.3,3147,2.6,3.0,804,Work,17.0,2.9666666666666663,3.9093167701863356,Adult,0.08437499999999999,0.04279835390946502,2.6683333333333334
9533,43,Other,Delhi,Google Pixel,iOS,7.3,40.7,103.3,198,1.5,1767,7.8,2.2,1525,Entertainment,18.8,3.8333333333333335,1.1579292267365662,Adult,0.03686868686868687,0.1858447488584475,1.7216666666666667
9534,47,Female,Jaipur,Apple,iOS,9.9,13.8,47.2,190,4.0,2607,6.8,2.6,1891,Social Media,23.3,4.466666666666667,1.377906976744186,Middle Aged,0.05210526315789474,0.046464646464646465,0.7866666666666667
9535,18,Male,Hyderabad,Samsung,iOS,4.0,48.8,54.2,118,5.1,1644,2.3,3.4,563,Social Media,14.799999999999999,3.5999999999999996,2.9148936170212765,Teen,0.03389830508474576,0.4066666666666666,0.9033333333333334
9536,32,Other,Jaipur,Samsung,iOS,11.0,10.2,68.6,193,5.5,9766,5.0,2.6,1407,Gaming,24.1,4.366666666666666,6.936079545454546,Adult,0.05699481865284974,0.030909090909090907,1.1433333333333333
9537,21,Female,Ahmedabad,Vivo,iOS,10.5,1.6,236.7,183,2.6,5366,2.2,1.4,244,Work,16.7,2.066666666666667,21.90204081632653,Young Adult,0.05737704918032787,0.005079365079365079,3.945
9538,60,Female,Chennai,OnePlus,Android,5.1,31.4,112.4,63,1.4,9810,6.2,3.2,654,Social Media,15.899999999999999,3.6,14.977099236641221,Middle Aged,0.08095238095238094,0.20522875816993463,1.8733333333333335
9539,20,Male,Chennai,Vivo,iOS,3.8,15.9,204.6,168,4.5,5346,7.1,0.2,140,Gaming,15.6,3.9333333333333336,37.91489361702128,Young Adult,0.02261904761904762,0.1394736842105263,3.4099999999999997
9540,47,Male,Ahmedabad,Vivo,iOS,5.2,2.3,25.9,16,4.4,9655,7.3,0.1,1279,Work,17.000000000000004,3.9333333333333336,7.54296875,Middle Aged,0.325,0.014743589743589743,0.43166666666666664
9541,33,Male,Pune,Xiaomi,Android,5.9,37.2,246.0,188,3.3,8136,7.7,1.7,538,Entertainment,18.599999999999998,4.233333333333333,15.094619666048237,Adult,0.03138297872340426,0.21016949152542375,4.1
9542,37,Male,Jaipur,Nokia,Android,10.6,32.3,202.0,64,4.1,2538,1.5,3.0,386,Social Media,19.2,2.8666666666666667,6.558139534883721,Adult,0.165625,0.10157232704402515,3.3666666666666667
9543,37,Male,Delhi,Apple,Android,2.6,29.4,194.2,130,2.9,1066,1.3,3.4,1923,Work,10.2,2.533333333333333,0.5540540540540541,Adult,0.02,0.3769230769230769,3.2366666666666664
9544,42,Other,Hyderabad,Vivo,iOS,1.6,5.4,75.3,118,0.9,4745,5.7,2.8,1471,Social Media,11.0,3.1333333333333333,3.223505434782609,Adult,0.013559322033898306,0.1125,1.255
9545,35,Female,Pune,Motorola,iOS,8.1,21.8,224.2,131,4.8,4570,3.6,3.4,675,Education,19.9,3.9333333333333336,6.760355029585799,Adult,0.06183206106870229,0.0897119341563786,3.7366666666666664
9546,31,Other,Kolkata,Oppo,iOS,11.9,32.4,244.7,115,4.2,2713,2.3,4.9,1610,Social Media,23.300000000000004,3.8000000000000003,1.6840471756672875,Adult,0.10347826086956521,0.0907563025210084,4.078333333333333
9547,54,Male,Kolkata,Vivo,iOS,3.2,29.4,67.5,95,0.9,3850,7.6,3.6,1018,Education,15.299999999999999,4.033333333333333,3.7782139352306183,Middle Aged,0.03368421052631579,0.30624999999999997,1.125
9548,24,Other,Hyderabad,Google Pixel,iOS,11.1,30.9,290.0,53,4.1,6763,4.5,2.9,180,Gaming,22.599999999999998,3.8333333333333335,37.3646408839779,Young Adult,0.20943396226415092,0.09279279279279279,4.833333333333333
9549,21,Male,Hyderabad,Nokia,iOS,9.6,16.4,115.0,44,5.9,2169,3.9,1.7,425,Gaming,21.099999999999998,3.8333333333333335,5.091549295774648,Young Adult,0.21818181818181817,0.056944444444444436,1.9166666666666667
9550,43,Other,Kolkata,Google Pixel,iOS,3.1,27.3,264.0,144,5.4,9120,4.0,2.0,1862,Work,14.5,3.8000000000000003,4.8953301127214175,Adult,0.021527777777777778,0.2935483870967742,4.4
9551,32,Male,Kolkata,Oppo,iOS,11.0,6.5,192.9,196,4.8,1165,5.4,0.9,1769,Education,22.1,3.7000000000000006,0.6581920903954802,Adult,0.05612244897959184,0.019696969696969695,3.2150000000000003
9552,24,Female,Mumbai,OnePlus,Android,8.8,16.9,178.5,168,0.7,7452,1.3,0.0,690,Gaming,10.8,0.6666666666666666,10.784370477568741,Young Adult,0.05238095238095238,0.06401515151515151,2.975
9553,17,Male,Hyderabad,Google Pixel,Android,8.6,30.5,77.7,53,5.2,5416,3.3,1.8,1969,Work,18.900000000000002,3.4333333333333336,2.749238578680203,Teen,0.16226415094339622,0.1182170542635659,1.2950000000000002
9554,44,Female,Jaipur,OnePlus,iOS,8.7,36.4,227.2,193,5.4,7013,1.9,4.0,1944,Social Media,20.0,3.766666666666667,3.605655526992288,Adult,0.04507772020725388,0.13946360153256704,3.7866666666666666
9555,58,Other,Pune,Oppo,Android,2.5,49.4,75.6,63,4.9,4583,4.5,4.9,1677,Work,16.8,4.766666666666667,2.731227651966627,Middle Aged,0.03968253968253968,0.6586666666666666,1.26
9556,52,Male,Chennai,Samsung,iOS,4.1,14.9,219.2,32,3.8,2450,1.6,4.1,714,Entertainment,13.6,3.1666666666666665,3.4265734265734267,Middle Aged,0.128125,0.12113821138211384,3.6533333333333333
9557,40,Female,Bangalore,Oppo,iOS,6.6,4.4,97.4,78,0.8,899,3.1,4.9,1488,Gaming,15.4,2.9333333333333336,0.6037609133646743,Adult,0.0846153846153846,0.022222222222222223,1.6233333333333335
9558,25,Female,Ahmedabad,Realme,iOS,2.7,46.5,200.7,180,3.8,9965,2.8,2.4,1678,Entertainment,11.700000000000001,3.0,5.935080405002978,Young Adult,0.015000000000000001,0.5740740740740741,3.3449999999999998
9559,57,Other,Hyderabad,Motorola,Android,8.4,2.0,159.2,160,3.7,9890,1.9,5.0,199,Work,19.0,3.5333333333333337,49.45,Middle Aged,0.052500000000000005,0.007936507936507936,2.6533333333333333
9560,41,Other,Jaipur,Nokia,iOS,5.6,18.6,244.6,150,4.0,9158,7.4,1.8,1191,Work,18.8,4.4,7.682885906040268,Adult,0.03733333333333333,0.11071428571428572,4.076666666666666
9561,44,Other,Chennai,Motorola,Android,2.7,47.8,263.8,63,2.0,7235,3.1,0.5,534,Social Media,8.3,1.8666666666666665,13.523364485981308,Adult,0.04285714285714286,0.5901234567901235,4.3966666666666665
9562,23,Female,Delhi,Nokia,Android,5.1,12.1,75.2,14,5.0,995,7.7,0.3,248,Entertainment,18.1,4.333333333333333,3.995983935742972,Young Adult,0.36428571428571427,0.07908496732026143,1.2533333333333334
9563,40,Other,Lucknow,Nokia,Android,5.6,17.0,196.1,82,1.1,2213,6.2,4.2,1050,Gaming,17.099999999999998,3.8333333333333335,2.1056137012369174,Adult,0.06829268292682926,0.10119047619047619,3.268333333333333
9564,27,Female,Bangalore,Nokia,Android,6.7,41.6,135.2,185,4.2,1695,6.4,1.6,588,Work,18.900000000000002,4.066666666666666,2.877758913412564,Young Adult,0.036216216216216214,0.20696517412935325,2.253333333333333
9565,54,Male,Lucknow,Xiaomi,iOS,8.7,25.6,291.9,69,5.6,1712,6.8,3.9,762,Work,24.999999999999996,5.433333333333333,2.2437745740498034,Middle Aged,0.12608695652173912,0.09808429118773947,4.864999999999999
9566,36,Other,Ahmedabad,Google Pixel,Android,8.7,10.1,45.6,131,4.1,9159,0.8,4.4,242,Entertainment,18.0,3.1,37.69135802469136,Adult,0.06641221374045801,0.03869731800766284,0.76
9567,17,Female,Mumbai,Google Pixel,iOS,4.2,28.5,61.1,57,1.2,4651,5.8,0.1,1450,Education,11.299999999999999,2.3666666666666667,3.2053756030323917,Teen,0.0736842105263158,0.2261904761904762,1.0183333333333333
9568,39,Other,Lucknow,Google Pixel,Android,11.6,31.0,244.0,62,4.9,2073,4.3,4.1,115,Entertainment,24.9,4.433333333333333,17.870689655172413,Adult,0.1870967741935484,0.08908045977011494,4.066666666666666
9569,20,Male,Pune,Apple,iOS,9.3,40.2,7.7,116,5.2,4838,0.8,1.4,1188,Education,16.7,2.466666666666667,4.068965517241379,Young Adult,0.08017241379310346,0.14408602150537636,0.12833333333333333
9570,21,Female,Hyderabad,Samsung,Android,11.2,27.5,253.7,143,2.8,1985,7.3,3.0,1087,Work,24.3,4.366666666666667,1.8244485294117647,Young Adult,0.07832167832167831,0.0818452380952381,4.2283333333333335
9571,41,Male,Kolkata,Xiaomi,iOS,8.4,44.1,195.3,23,5.9,6609,4.4,3.8,1198,Gaming,22.500000000000004,4.7,5.51209341117598,Adult,0.3652173913043478,0.17500000000000002,3.2550000000000003
9572,17,Other,Kolkata,Vivo,Android,9.3,25.2,144.8,56,4.6,3876,7.7,0.5,1440,Work,22.1,4.266666666666667,2.6897987508674532,Teen,0.1660714285714286,0.09032258064516129,2.4133333333333336
9573,59,Other,Hyderabad,Realme,iOS,7.7,23.8,50.1,111,5.6,1312,2.0,2.5,464,Social Media,17.8,3.3666666666666667,2.821505376344086,Middle Aged,0.06936936936936937,0.10303030303030303,0.8350000000000001
9574,49,Other,Ahmedabad,Realme,Android,1.7,47.3,145.0,18,0.9,9746,3.1,1.6,1112,Social Media,7.300000000000001,1.866666666666667,8.756513926325248,Middle Aged,0.09444444444444444,0.9274509803921568,2.4166666666666665
9575,33,Female,Lucknow,Motorola,Android,9.7,8.5,57.7,10,1.8,5512,2.9,3.2,1823,Education,17.6,2.6333333333333333,3.0219298245614037,Adult,0.97,0.029209621993127148,0.9616666666666667
9576,38,Other,Hyderabad,Vivo,iOS,11.2,4.7,236.8,84,2.0,9212,5.7,0.1,1926,Social Media,19.0,2.6,4.780487804878049,Adult,0.13333333333333333,0.013988095238095239,3.9466666666666668
9577,47,Female,Jaipur,Motorola,Android,11.3,16.7,297.9,86,3.3,7848,7.4,4.1,1450,Entertainment,26.1,4.933333333333334,5.40868366643694,Middle Aged,0.1313953488372093,0.04926253687315634,4.965
9578,33,Female,Kolkata,Xiaomi,iOS,9.3,3.9,112.0,106,0.5,6394,2.7,2.7,1016,Education,15.2,1.9666666666666668,6.2871189773844645,Adult,0.08773584905660378,0.013978494623655914,1.8666666666666667
9579,45,Female,Hyderabad,Realme,iOS,11.0,24.4,27.0,158,2.0,8390,7.6,2.5,1713,Education,23.1,4.033333333333333,4.8949824970828475,Adult,0.06962025316455696,0.07393939393939393,0.45
9580,36,Other,Mumbai,OnePlus,Android,6.3,48.9,266.7,109,1.7,9668,4.8,3.7,997,Gaming,16.5,3.4,9.687374749498998,Adult,0.057798165137614675,0.2587301587301587,4.444999999999999
9581,19,Male,Ahmedabad,Realme,iOS,7.2,48.0,79.0,175,1.9,4090,5.6,4.9,1996,Gaming,19.6,4.133333333333334,2.0480721081622435,Young Adult,0.04114285714285714,0.2222222222222222,1.3166666666666667
9582,42,Other,Mumbai,Xiaomi,Android,2.2,17.1,231.7,88,4.0,1332,1.3,1.7,756,Work,9.2,2.3333333333333335,1.7595772787318362,Adult,0.025,0.2590909090909091,3.8616666666666664
9583,55,Other,Mumbai,Vivo,Android,4.3,4.4,145.9,139,2.0,951,3.3,4.3,747,Gaming,13.899999999999999,3.1999999999999997,1.2713903743315509,Middle Aged,0.030935251798561148,0.034108527131782945,2.4316666666666666
9584,26,Female,Bangalore,Realme,Android,3.9,10.4,13.2,181,5.4,4310,1.8,2.0,595,Gaming,13.100000000000001,3.0666666666666664,7.231543624161074,Young Adult,0.02154696132596685,0.08888888888888889,0.22
9585,52,Other,Pune,Apple,Android,4.1,22.1,83.6,58,3.3,5736,8.0,1.6,1371,Work,17.0,4.3,4.180758017492711,Middle Aged,0.07068965517241378,0.17967479674796752,1.3933333333333333
9586,33,Male,Bangalore,Apple,Android,6.4,30.8,259.4,78,5.2,7940,7.4,3.9,382,Gaming,22.9,5.5,20.73107049608355,Adult,0.08205128205128205,0.16041666666666668,4.323333333333333
9587,54,Other,Kolkata,Oppo,Android,4.6,41.6,15.8,31,2.6,2637,3.4,3.2,1586,Social Media,13.8,3.0666666666666664,1.6616257088846882,Middle Aged,0.14838709677419354,0.30144927536231886,0.26333333333333336
9588,55,Male,Mumbai,Nokia,iOS,4.4,26.0,212.6,193,1.4,6955,1.3,4.0,1714,Education,11.100000000000001,2.233333333333333,4.055393586005831,Middle Aged,0.0227979274611399,0.19696969696969696,3.5433333333333334
9589,54,Male,Chennai,Motorola,iOS,4.3,33.3,35.6,169,0.7,9787,1.7,1.0,1026,Entertainment,7.7,1.1333333333333335,9.529698149951315,Middle Aged,0.025443786982248518,0.25813953488372093,0.5933333333333334
9590,60,Female,Kolkata,Google Pixel,iOS,8.7,18.2,135.7,75,5.1,8105,0.9,4.6,1097,Entertainment,19.299999999999997,3.533333333333333,7.381602914389799,Middle Aged,0.11599999999999999,0.06973180076628352,2.2616666666666663
9591,43,Other,Hyderabad,Google Pixel,iOS,5.1,8.5,255.2,183,2.4,1066,6.4,2.9,1312,Entertainment,16.8,3.9000000000000004,0.8118811881188119,Adult,0.02786885245901639,0.05555555555555555,4.253333333333333
9592,27,Male,Lucknow,Samsung,iOS,8.5,9.4,106.5,188,5.7,6268,3.0,5.0,1968,Social Media,22.2,4.566666666666666,3.1833417978669374,Young Adult,0.04521276595744681,0.03686274509803922,1.775
9593,28,Male,Delhi,Realme,Android,10.7,22.2,39.6,129,3.4,9999,1.5,0.9,1902,Work,16.5,1.9333333333333333,5.254335260115607,Young Adult,0.08294573643410852,0.0691588785046729,0.66
9594,46,Female,Pune,Xiaomi,Android,11.7,48.0,101.2,125,3.7,8836,3.5,3.5,1241,Social Media,22.4,3.5666666666666664,7.114331723027375,Middle Aged,0.09359999999999999,0.13675213675213677,1.6866666666666668
